(1,24,3), (3,24,3)	6
(3,31,3), (3,21,3)	9
(1,17,43), (1,17,43)	6
(3,5,1), (3,1,3)	16
(3,34,3), (3,29,3)	9
(1,24,1), (1,57,1)	21
(1,33,1), (3,33,1)	6
(1,118,1), (1,73,1)	6
(1,13,3), (3,20,3)	9
(1,7,1), (1,28,1)	37
(3,15,3), (3,43,3)	9
(1,23,1), (1,37,1)	9
(1,16,1)	453
(1,15,1), (1,43,3)	6
(3,8,3), (3,1,3)	30
(3,84,43), (3,10,3)	4
(1,68,1), (1,91,1)	3
(1,39,13)	8
(1,35,1), (3,20,1)	12
(3,13,3), (3,17,3)	19
(3,114,3), (3,92,3)	6
(1,21,1), (1,6,1)	12
(1,92,1), (1,16,43)	6
(43,11,43), (43,18,43)	9
(1,8,1), (1,28,1)	42
(1,85,1), (1,92,1)	9
(1,69,1), (1,17,1)	12
(3,31,3), (1,29,3)	7
(1,76,1), (1,37,1)	9
(3,5,3), (3,11,3)	9
(13,11,13)	16
(43,4,3), (43,4,43)	5
(3,1,3), (43,66,3)	6
(1,13,1), (1,52,1)	9
(3,92,3), (3,27,3)	14
(1,1,1), (1,15,1)	88
(1,53,1), (1,67,1)	6
(1,82,1), (1,20,1)	6
(1,20,1), (1,53,1)	9
(43,13,3), (43,13,43)	6
(3,34,3), (3,5,3)	9
(1,30,1), (1,41,1)	15
(3,31,3), (3,4,3)	6
(1,31,1), (1,20,1)	24
(1,27,1), (1,20,3)	2
(43,35,43)	15
(43,49,43)	9
(1,10,1), (1,156,1)	3
(3,15,3), (3,28,3)	27
(1,16,1), (1,32,1)	9
(1,19,1), (1,7,1)	6
(3,4,3), (3,117,3)	9
(43,33,3), (43,33,3)	7
(1,34,13)	2
(3,58,1)	6
(3,8,1), (43,16,1)	6
(3,22,3), (3,34,3)	9
(1,23,1), (1,11,3)	6
(1,1,1), (1,1,43)	33
(1,5,3)	175
(3,20,3), (3,7,3)	21
(43,20,43), (43,20,3)	2
(1,34,1), (1,85,1)	9
(1,10,1), (1,51,1)	18
(13,22,3)	17
(1,11,1), (1,16,1)	54
(3,1,3), (43,16,3)	4
(43,56,1)	31
(1,122,1)	10
(3,22,3)	273
(1,307,1)	3
(1,67,1), (1,23,1)	4
(1,37,1), (1,145,1)	9
(1,11,1), (1,23,1)	12
(3,53,3)	131
(1,10,1), (1,27,1)	14
(1,14,1), (1,8,3)	6
(3,154,3), (3,52,3)	9
(1,28,1), (1,127,1)	9
(3,8,3), (3,8,1)	22
(3,98,3), (3,15,3)	15
(1,13,1), (3,1,1)	40
(3,2,3), (3,5,3)	9
(43,176,43)	12
(1,1,1), (1,117,1)	21
(1,92,1), (1,23,1)	3
(3,27,3)	281
(1,11,3), (1,11,1)	15
(1,10,1), (1,15,1)	26
(1,29,3), (3,41,3)	6
(1,50,1), (1,6,1)	9
(1,27,1), (1,43,1)	9
(3,27,3), (3,16,3)	6
(1,127,1), (1,43,1)	9
(3,49,3), (3,30,3)	8
(1,27,1), (1,15,3)	4
(1,28,1)	612
(1,16,1), (1,1,3)	18
(1,20,1), (1,24,1)	31
(1,19,1), (1,20,1)	45
(3,325,3), (3,38,3)	6
(1,42,1), (1,82,1)	6
(1,1,1), (1,1,3)	130
(1,1,13), (3,20,1)	6
(1,5,1), (1,30,1)	30
(13,37,3)	2
(3,70,1)	14
(1,34,1), (1,63,1)	6
(1,28,1), (1,102,1)	3
(3,23,3), (3,85,3)	4
(3,27,3), (3,65,3)	9
(1,218,1), (1,5,1)	9
(43,23,13)	17
(1,16,1), (1,43,1)	9
(1,57,1), (1,57,1)	53
(1,42,3), (3,24,1)	9
(1,136,1), (1,113,1)	9
(1,28,3), (1,33,1)	9
(3,29,1), (3,29,1)	30
(3,43,3), (3,43,1)	8
(1,33,1), (43,33,1)	16
(3,23,13)	32
(1,3,1), (1,23,1)	6
(3,15,1), (3,8,3)	8
(13,31,13)	10
(1,20,1), (1,84,1)	18
(3,26,1), (3,26,1)	27
(3,53,3), (3,156,3)	9
(1,11,1), (1,28,3)	6
(43,113,43), (43,10,43)	6
(3,254,3)	6
(3,132,3)	16
(1,33,1), (1,15,1)	12
(1,67,1), (1,31,1)	6
(3,34,3), (3,8,3)	9
(1,5,1), (1,47,1)	3
(3,20,1), (3,85,1)	24
(1,117,1), (1,10,1)	24
(3,73,1), (3,20,3)	12
(3,41,1), (1,1,1)	6
(1,39,1), (1,57,1)	6
(13,32,13)	6
(1,1,1), (1,70,1)	9
(1,37,1), (1,67,1)	19
(1,59,1), (1,20,1)	9
(3,28,1), (3,85,3)	6
(1,100,1), (1,13,3)	6
(1,7,3), (1,8,1)	6
(3,33,43)	4
(3,85,3), (3,20,3)	50
(1,10,1), (1,107,1)	4
(3,49,3)	25
(1,17,1)	450
(1,8,1), (1,43,3)	12
(1,13,1), (1,13,1)	279
(3,16,3)	347
(1,1,1), (1,40,1)	12
(1,125,1), (1,17,3)	6
(1,5,1), (1,1,1)	99
(3,1,3), (3,85,3)	35
(3,8,1), (3,8,1)	126
(1,7,1), (1,5,1)	21
(1,218,1), (1,73,1)	9
(3,57,3), (3,1,3)	15
(1,15,1), (1,116,1)	6
(1,53,1), (3,53,1)	17
(3,31,3), (3,22,3)	7
(3,144,1)	2
(3,20,1), (1,24,1)	6
(1,84,1), (1,64,1)	9
(1,8,1), (1,7,1)	18
(3,13,1), (3,22,1)	16
(1,50,1), (1,22,1)	6
(3,116,3), (3,8,3)	9
(1,34,1), (1,22,1)	25
(1,37,1), (1,188,1)	12
(1,10,1), (1,67,1)	41
(1,143,1), (1,32,1)	9
(1,238,1)	6
(3,11,1)	220
(1,100,1), (1,153,1)	6
(1,28,1), (3,5,1)	6
(1,15,1), (1,24,1)	15
(1,50,1)	97
(1,10,1), (1,92,1)	9
(43,92,3), (3,1,3)	6
(1,1,1), (3,28,1)	9
(43,1,1), (43,8,43)	6
(1,125,1), (1,69,1)	6
(1,5,3), (1,5,43)	6
(1,112,1), (1,37,1)	9
(1,34,3), (3,20,1)	10
(13,92,1), (3,20,1)	2
(1,172,1), (1,47,1)	6
(1,30,1), (1,31,1)	31
(3,22,3), (3,15,3)	3
(1,11,3), (1,28,1)	2
(1,28,1), (3,30,1)	6
(3,16,3), (3,6,3)	6
(1,42,3)	116
(13,27,1)	4
(1,52,1), (1,7,1)	9
(1,13,3), (1,13,1)	11
(3,31,3), (3,47,3)	6
(1,39,3)	6
(1,76,1), (1,52,1)	3
(3,145,1)	19
(1,78,1), (1,53,1)	9
(1,69,3), (1,69,3)	9
(3,92,3), (3,92,3)	9
(1,112,1), (1,17,1)	15
(3,43,3), (3,27,3)	12
(1,42,43), (1,42,43)	4
(1,23,3), (1,17,3)	10
(1,57,1), (1,16,1)	9
(3,15,1), (3,1,3)	4
(1,31,1), (1,38,1)	9
(1,11,1), (1,1,3)	8
(1,12,1), (1,17,1)	9
(43,15,1), (1,85,1)	6
(43,18,43), (43,1,43)	9
(1,7,3)	117
(43,42,43), (43,42,3)	6
(3,4,3)	54
(1,15,1), (1,34,1)	9
(1,20,1), (1,20,3)	110
(1,3,1), (1,98,1)	9
(1,21,1), (1,38,1)	12
(3,21,3), (3,17,3)	3
(1,2,1), (3,2,1)	8
(1,5,1), (3,24,1)	6
(1,8,1), (1,145,1)	3
(1,30,1), (1,144,1)	15
(1,116,1), (1,5,1)	9
(1,11,1), (1,24,1)	9
(3,26,3), (3,8,1)	6
(1,42,43), (1,28,3)	6
(3,105,3), (3,105,3)	9
(1,8,1), (1,1,1)	30
(13,1,13)	12
(3,88,1), (3,13,1)	6
(1,5,1), (1,143,1)	6
(1,5,3), (1,5,3)	56
(1,28,1), (1,30,1)	21
(1,50,1), (1,27,1)	12
(1,6,1), (1,23,1)	9
(3,125,3), (3,1,3)	6
(1,22,1), (1,27,1)	41
(3,20,3), (1,1,3)	13
(1,13,1), (1,2,1)	21
(3,13,1), (3,8,1)	4
(1,6,1), (1,76,1)	9
(1,18,1), (3,1,1)	2
(3,68,3)	4
(3,65,43)	14
(3,26,3), (3,36,1)	6
(1,1,3), (3,92,3)	9
(1,100,1), (3,13,1)	6
(1,47,1)	137
(1,37,1), (1,18,1)	9
(1,1,1), (1,77,1)	9
(3,56,3), (3,156,3)	9
(3,69,1)	20
(1,85,1), (1,42,1)	9
(3,5,3), (3,29,3)	3
(43,5,1), (3,20,1)	8
(1,53,1), (1,23,1)	3
(1,145,1), (1,11,1)	33
(43,8,43), (43,5,43)	9
(3,9,1)	30
(1,37,1), (1,2,1)	9
(1,18,1), (1,92,1)	6
(43,33,43), (43,33,43)	3
(1,15,1), (1,13,1)	60
(43,18,1)	51
(1,17,1), (1,50,1)	15
(1,17,1), (1,49,1)	15
(1,64,1), (1,112,1)	9
(1,29,1), (3,20,1)	7
(3,84,3), (3,5,3)	6
(1,15,1), (1,57,1)	18
(1,85,1), (1,22,1)	29
(1,35,1), (1,22,1)	27
(3,13,1), (3,15,1)	13
(43,73,3)	11
(3,1,1), (3,11,1)	11
(1,42,3), (1,42,3)	31
(3,16,3), (3,73,3)	18
(3,20,3), (3,294,3)	12
(1,28,1), (1,43,1)	24
(43,16,1), (3,13,1)	8
(1,16,1), (3,13,1)	9
(3,20,3), (1,27,3)	7
(1,85,1), (1,125,1)	6
(1,28,43)	22
(3,38,3), (3,28,3)	24
(1,13,1), (1,13,13)	6
(1,5,1), (1,20,1)	82
(1,11,1), (1,15,3)	3
(43,17,1), (43,17,3)	6
(1,8,1), (43,16,1)	8
(1,56,3), (1,56,3)	12
(1,29,3), (1,1,1)	6
(1,26,1), (1,8,3)	6
(1,15,1), (1,18,1)	6
(1,22,1), (1,8,1)	47
(1,28,1), (3,28,1)	47
(1,27,1), (1,17,1)	21
(3,37,1), (3,26,1)	10
(3,85,3), (3,1,3)	27
(3,31,3), (3,13,3)	31
(3,7,1), (3,13,1)	14
(1,66,1), (1,2,1)	9
(3,23,3), (3,11,3)	18
(1,43,1), (1,54,1)	6
(3,7,3), (3,13,3)	18
(1,280,1), (1,20,1)	9
(1,59,1), (1,19,1)	6
(3,1,1), (3,1,43)	47
(1,84,1), (1,37,1)	3
(1,22,1), (1,43,1)	15
(3,85,3), (3,27,3)	15
(3,1,3), (3,19,3)	6
(1,223,1), (1,5,1)	3
(43,8,1), (3,20,1)	6
(1,18,3), (1,17,3)	9
(1,23,1), (1,28,1)	41
(1,5,1), (1,7,1)	31
(43,73,43)	6
(1,6,1), (1,67,1)	6
(1,3,1)	66
(3,20,3), (3,10,3)	25
(3,22,1), (1,27,1)	4
(1,1,1), (1,8,1)	66
(1,50,1), (1,56,1)	9
(1,9,1), (1,27,3)	6
(43,16,3)	250
(3,46,3), (3,10,3)	9
(3,8,1), (3,42,1)	4
(1,5,1), (1,38,1)	18
(3,66,3)	50
(1,7,1), (1,49,1)	9
(3,41,3), (3,5,3)	9
(1,41,3), (1,41,3)	18
(1,36,1), (3,11,1)	6
(1,28,1), (1,50,1)	9
(1,1,3), (1,28,1)	19
(1,17,1), (1,10,1)	46
(13,34,1)	14
(1,116,1), (1,22,1)	6
(1,23,1), (1,5,1)	24
(3,10,3), (3,5,3)	9
(43,8,3)	99
(1,27,1), (1,22,1)	63
(3,31,3), (3,27,3)	3
(3,26,3), (3,27,3)	6
(3,85,3), (3,73,1)	2
(43,156,43), (43,82,43)	6
(3,7,3), (3,8,1)	6
(13,57,3)	7
(43,16,1), (3,5,1)	6
(1,20,1), (1,18,1)	45
(1,23,1), (1,13,1)	30
(3,42,3), (3,306,3)	6
(1,47,1), (1,26,1)	4
(1,23,1), (1,116,1)	9
(3,73,3), (3,17,3)	27
(43,5,3), (43,8,3)	2
(3,27,13)	22
(1,1,3), (43,16,3)	14
(1,1,1), (1,20,3)	8
(1,57,1), (1,31,1)	19
(1,84,43), (1,10,1)	6
(1,116,1), (1,43,1)	6
(1,20,1), (3,7,1)	6
(3,1,1), (3,10,1)	12
(1,88,1), (1,11,1)	9
(3,1,3), (1,30,3)	6
(3,1,1), (3,50,1)	2
(3,88,1), (3,20,1)	6
(1,15,1), (1,88,1)	6
(1,23,1), (1,4,1)	3
(3,8,1), (3,49,3)	6
(1,34,1), (1,34,3)	10
(1,29,1), (1,21,1)	6
(3,20,1), (43,13,1)	17
(43,84,43)	119
(3,20,3), (3,19,3)	15
(1,1,1), (1,3,1)	8
(43,1,13)	21
(1,31,1), (1,5,1)	43
(1,96,3)	18
(3,33,3), (3,13,1)	6
(1,73,3), (3,20,3)	6
(1,39,1), (1,16,1)	12
(1,3,1), (1,31,1)	9
(1,28,1), (1,143,1)	9
(1,112,1), (1,8,1)	9
(1,114,1), (1,36,1)	6
(1,20,3), (3,10,3)	6
(1,29,1), (1,29,3)	7
(3,61,3), (3,92,3)	6
(1,28,1), (1,117,1)	9
(1,53,1), (1,1,1)	9
(3,63,1)	14
(1,53,1), (1,5,1)	9
(1,31,1), (3,11,1)	6
(1,30,3), (1,30,1)	6
(1,22,1), (3,53,1)	6
(43,43,43)	8
(1,11,3), (3,36,1)	6
(1,20,1), (1,50,1)	18
(3,5,1), (1,5,1)	12
(3,5,3), (3,5,3)	51
(1,42,43)	37
(43,57,1)	23
(1,18,3), (43,92,3)	6
(3,85,3), (3,8,3)	9
(3,30,1), (3,22,1)	4
(1,41,1), (1,50,1)	9
(1,15,43)	42
(1,7,1), (43,16,1)	6
(1,1,1), (1,144,1)	6
(1,78,1), (1,136,1)	9
(3,8,3), (3,7,3)	17
(1,17,1), (1,18,1)	38
(1,28,1), (1,15,1)	77
(3,15,1), (3,34,1)	9
(3,33,3), (3,18,3)	6
(1,73,1), (1,13,1)	9
(1,31,1), (1,13,3)	6
(1,1,3), (1,34,1)	6
(3,92,3), (3,28,3)	6
(1,1,1), (3,20,1)	62
(3,13,1), (3,38,1)	6
(3,29,1)	70
(1,7,1), (1,27,1)	9
(1,11,1), (1,27,1)	48
(3,65,3), (1,65,3)	6
(1,22,1), (1,34,3)	6
(3,13,1), (1,11,1)	19
(1,22,1), (1,47,1)	9
(1,37,1), (1,6,1)	18
(3,73,1), (3,73,3)	18
(1,5,3), (1,5,1)	19
(3,34,1), (3,34,1)	50
(3,26,3), (3,26,1)	6
(1,42,1), (43,16,1)	6
(43,4,43), (43,4,3)	7
(3,46,3), (3,35,3)	9
(3,20,1), (1,28,1)	20
(1,26,1), (1,28,1)	41
(43,78,1)	4
(1,14,1), (1,15,1)	9
(1,30,13)	5
(1,11,1), (1,10,1)	56
(3,43,1), (1,11,1)	6
(1,8,1), (1,8,3)	52
(1,3,1), (1,1,3)	2
(1,92,1), (1,19,1)	18
(3,28,3), (3,11,3)	12
(3,29,3), (3,111,3)	9
(43,42,43), (43,28,43)	6
(1,112,1), (1,112,1)	15
(1,30,1), (1,8,1)	15
(1,27,1), (1,77,1)	9
(1,20,1), (1,20,1)	462
(1,56,1), (1,84,1)	9
(1,10,1), (1,20,1)	73
(1,1,1), (1,2,1)	6
(1,17,1), (1,21,1)	19
(1,61,1), (3,13,1)	2
(3,5,3), (3,92,3)	3
(43,112,3)	10
(3,32,1), (3,32,3)	7
(1,20,3), (3,20,3)	48
(1,107,1), (1,38,1)	4
(1,28,1), (1,31,1)	29
(1,5,1), (1,29,1)	9
(43,4,13), (43,4,43)	6
(43,1,1), (1,7,1)	6
(1,34,1), (1,78,1)	6
(3,33,3), (3,8,3)	4
(3,11,3), (3,39,3)	9
(3,20,3), (3,19,1)	6
(3,306,3)	10
(3,72,1), (3,20,1)	12
(3,1,1), (43,13,1)	6
(1,7,1), (1,23,1)	3
(1,11,1), (1,30,1)	6
(1,20,1), (1,15,3)	10
(1,24,1), (1,10,1)	6
(1,67,1)	239
(3,20,3), (3,42,3)	18
(1,50,1), (1,116,1)	21
(3,1,3)	1207
(3,20,43), (3,20,43)	29
(3,10,3), (3,29,3)	24
(43,24,1), (43,24,1)	6
(3,37,1), (3,13,1)	9
(1,223,1)	8
(1,20,1), (1,7,3)	4
(1,73,1), (1,28,1)	12
(1,125,1), (1,33,1)	9
(1,61,1), (1,61,1)	33
(1,52,1), (1,61,1)	6
(43,16,1), (3,34,1)	4
(43,8,43), (3,1,43)	6
(1,112,1), (1,7,1)	9
(3,98,1), (3,13,1)	6
(1,57,1), (1,40,1)	6
(1,38,1), (1,98,1)	9
(3,39,1), (3,16,1)	6
(3,14,1), (3,5,1)	9
(3,28,1), (1,28,1)	6
(1,19,1), (1,30,1)	9
(3,33,3), (3,11,3)	15
(43,22,1)	76
(1,88,1)	73
(1,5,1), (1,49,1)	12
(3,15,3), (3,30,3)	6
(3,10,1), (3,10,3)	12
(43,56,13)	6
(1,113,1), (1,39,1)	6
(3,15,3), (3,13,3)	9
(3,125,3), (3,28,3)	3
(1,10,3)	142
(3,13,3), (3,44,3)	9
(1,20,3), (1,10,1)	4
(3,41,3), (3,24,3)	9
(1,24,1), (1,67,1)	6
(1,125,1), (1,1,1)	18
(1,3,1), (1,17,1)	6
(1,67,1), (1,3,1)	6
(3,28,13)	33
(3,16,3), (3,34,3)	9
(1,23,1), (3,23,1)	9
(1,26,1), (1,18,1)	9
(1,26,1)	215
(43,7,1), (43,5,1)	9
(3,7,43)	16
(3,5,1), (3,31,3)	2
(1,14,1), (1,2,1)	6
(1,43,1)	249
(1,57,1), (1,17,1)	15
(1,30,1), (3,20,1)	14
(3,61,3), (3,61,3)	27
(1,33,1), (1,10,1)	15
(1,117,13)	2
(3,84,3), (3,11,3)	9
(3,11,3), (3,27,3)	27
(3,34,1), (3,1,1)	9
(3,20,3), (3,21,3)	3
(3,30,1), (3,30,3)	21
(1,9,1), (43,7,1)	6
(3,1,3), (1,7,3)	11
(1,14,1), (1,18,1)	3
(3,17,3), (3,17,1)	20
(1,15,1), (3,34,1)	4
(3,4,3), (3,20,3)	6
(3,20,43)	94
(43,112,43), (43,112,43)	18
(1,37,1), (1,21,1)	9
(3,85,3), (43,10,3)	4
(1,114,1)	12
(1,42,1), (1,112,1)	9
(1,43,1), (1,37,1)	17
(1,17,1), (1,7,1)	30
(1,43,1), (1,47,1)	9
(43,30,1), (3,1,1)	2
(3,17,3), (3,63,3)	12
(1,28,1), (1,145,1)	12
(3,25,3)	6
(1,82,1), (1,1,1)	6
(1,6,1), (1,11,1)	15
(1,22,1), (1,7,1)	19
(1,7,1), (1,127,1)	4
(1,58,1)	50
(1,116,1), (1,73,1)	3
(1,13,1), (1,73,1)	12
(3,67,3), (3,31,1)	6
(1,57,1), (1,11,1)	9
(1,18,1), (1,17,3)	6
(1,66,1), (1,22,1)	3
(1,117,1), (1,5,1)	9
(43,2,43)	25
(1,7,3), (1,247,1)	6
(1,61,1), (1,28,1)	9
(1,1,1), (1,15,3)	6
(1,218,1), (1,11,1)	9
(3,13,1), (3,13,13)	6
(1,41,1), (3,31,1)	6
(1,27,1), (1,34,1)	12
(3,1,1), (1,91,1)	4
(43,10,1), (3,15,1)	2
(3,20,1), (1,38,1)	9
(1,100,1), (1,100,1)	9
(43,65,3)	22
(1,46,1), (1,29,1)	9
(1,7,1), (1,24,1)	9
(3,1,1), (3,13,1)	33
(3,9,1), (3,30,3)	6
(1,13,1), (1,41,1)	6
(1,34,1), (1,112,1)	13
(1,23,1), (1,15,1)	21
(1,15,1), (1,100,1)	9
(1,17,3), (1,11,3)	9
(1,11,1), (3,31,1)	7
(1,28,1), (1,53,1)	12
(3,38,3)	68
(1,90,1), (1,107,1)	6
(3,67,1)	71
(1,145,1), (1,145,1)	27
(1,17,1), (1,5,13)	6
(1,16,1), (1,143,1)	6
(3,112,3), (3,112,3)	35
(43,21,3)	43
(3,73,3), (3,5,3)	18
(43,92,43)	85
(3,17,3), (3,22,3)	10
(3,39,1), (1,13,1)	6
(3,317,3), (3,20,3)	12
(3,17,1), (1,34,1)	8
(1,23,1), (1,24,1)	21
(43,33,1)	63
(3,15,3), (3,11,3)	9
(3,20,1), (3,15,1)	30
(43,7,3), (43,7,3)	10
(3,1,1), (3,33,3)	6
(1,21,1), (1,20,1)	9
(3,109,1)	11
(1,107,1), (1,145,1)	6
(1,6,1), (1,13,1)	15
(1,63,1), (1,92,1)	9
(1,22,1), (1,20,1)	43
(43,7,1), (43,7,1)	67
(1,1,3), (1,1,43)	28
(1,15,1), (1,82,1)	9
(1,112,1), (1,50,1)	9
(1,10,1), (1,7,1)	27
(1,27,1), (1,5,1)	43
(1,8,1), (1,38,1)	9
(1,84,1), (1,16,1)	6
(3,33,1), (3,33,1)	10
(1,17,3), (1,42,3)	7
(1,85,1), (1,41,1)	9
(3,5,3), (3,56,3)	9
(1,43,1), (1,17,1)	24
(1,65,1)	44
(1,84,1), (1,92,1)	9
(3,31,3), (3,325,3)	9
(1,56,3)	46
(43,16,1), (43,16,43)	27
(1,107,1), (1,43,1)	9
(3,22,3), (3,8,3)	9
(1,22,1), (1,56,1)	9
(1,22,1), (1,27,3)	12
(1,5,43)	51
(3,96,3), (3,23,3)	9
(1,38,1), (1,28,1)	18
(1,22,1), (1,16,13)	6
(1,37,1), (1,11,1)	24
(1,27,1), (1,11,1)	24
(1,69,1), (1,145,1)	18
(1,129,1), (1,5,1)	9
(1,28,1), (1,67,1)	30
(1,20,1), (1,35,1)	30
(1,26,1), (3,37,1)	6
(3,41,1), (3,22,1)	6
(1,56,1), (1,28,1)	18
(43,42,1)	52
(3,28,3), (3,23,3)	9
(43,1,1), (3,13,1)	6
(3,1,3), (3,34,3)	15
(3,16,1), (3,35,1)	6
(43,21,43), (43,43,43)	9
(3,30,1), (3,85,1)	9
(3,22,3), (3,84,3)	18
(43,13,43), (43,8,43)	9
(1,73,1)	138
(1,117,1), (1,28,1)	18
(1,17,1), (1,30,1)	40
(43,92,3)	46
(1,1,3), (1,27,3)	13
(1,53,1), (1,18,1)	3
(3,53,1), (3,2,3)	6
(1,20,1), (1,25,1)	9
(3,8,1), (3,24,1)	6
(1,59,1), (1,27,1)	30
(13,338,13)	3
(3,20,1), (3,30,1)	15
(1,84,1)	137
(1,22,1), (1,1,1)	52
(3,61,1), (3,17,3)	6
(1,18,1), (1,68,1)	9
(1,2,1), (1,31,1)	9
(1,72,1), (1,57,1)	8
(13,10,43)	7
(3,7,3), (3,111,3)	9
(1,1,1), (1,64,1)	30
(3,144,3), (3,20,3)	9
(1,13,1), (1,1,43)	8
(1,13,1), (1,65,1)	6
(1,46,3)	24
(1,41,3)	69
(13,30,13)	6
(1,51,1), (1,84,1)	9
(1,34,1), (1,16,1)	18
(1,64,1), (1,73,1)	2
(1,10,1), (43,33,1)	4
(1,5,1), (1,42,1)	14
(13,27,3)	11
(3,76,3)	6
(1,15,1), (1,23,1)	18
(43,123,43)	13
(3,23,1), (1,5,1)	2
(3,1,1), (1,5,1)	31
(1,92,1), (1,22,1)	15
(1,5,1), (1,22,1)	27
(3,38,1), (3,13,1)	9
(1,53,1), (1,10,1)	3
(3,17,3), (3,31,3)	15
(1,28,3), (1,16,1)	6
(3,28,1), (1,5,1)	9
(3,5,3), (3,18,3)	12
(1,20,1), (1,10,1)	72
(1,67,1), (1,113,1)	4
(1,26,3), (1,100,1)	6
(1,15,1), (1,1,1)	69
(3,27,3), (3,7,3)	9
(1,10,1), (1,28,3)	6
(3,56,1), (1,56,1)	9
(1,22,1), (1,13,1)	64
(1,28,1), (1,19,1)	33
(3,30,3), (3,30,3)	32
(1,113,1), (1,1,1)	9
(3,8,3), (3,5,3)	9
(1,69,1), (1,16,1)	9
(1,27,1), (1,68,1)	3
(1,8,1), (1,13,1)	24
(1,39,1), (1,39,1)	27
(1,8,1), (1,30,1)	26
(13,23,13)	5
(1,143,1), (1,143,1)	12
(3,1,3), (3,22,3)	32
(1,36,1), (1,31,1)	9
(1,28,1), (1,68,1)	9
(43,27,13)	26
(3,10,13)	33
(1,33,13)	21
(3,17,3), (3,92,3)	30
(1,26,1), (1,51,1)	6
(3,17,3), (3,20,3)	33
(1,66,43), (1,66,43)	15
(1,53,1), (1,82,1)	3
(1,27,1), (1,28,3)	6
(3,26,43), (3,26,43)	6
(43,88,43)	6
(3,98,3), (3,53,3)	9
(3,30,3)	144
(1,96,1), (1,37,1)	9
(1,28,1), (1,11,1)	86
(3,191,13)	6
(1,1,1), (3,16,1)	6
(1,29,1), (1,34,1)	15
(43,1,43)	173
(1,27,1), (1,21,1)	9
(3,49,3), (3,11,3)	9
(1,20,1), (43,21,1)	6
(3,33,3), (3,16,3)	15
(1,8,3), (1,8,3)	35
(1,68,1), (3,28,1)	6
(1,85,13)	6
(3,22,3), (3,17,3)	12
(3,17,3), (3,16,3)	18
(3,20,1), (3,8,1)	34
(1,145,1), (1,5,3)	6
(1,13,1), (1,89,1)	6
(1,33,1), (1,11,1)	24
(3,11,3), (3,98,3)	9
(1,63,1), (1,1,1)	9
(1,4,13)	2
(1,35,1), (1,18,1)	3
(3,20,1), (1,35,1)	6
(1,30,1), (1,16,1)	15
(3,20,3), (43,42,3)	2
(43,59,1)	8
(1,42,1), (1,61,1)	6
(1,20,3), (1,20,3)	93
(3,20,3), (3,191,13)	9
(1,27,1), (1,334,1)	2
(43,10,1), (3,20,1)	13
(1,11,1), (1,52,1)	27
(3,16,1), (3,20,1)	14
(1,35,1), (1,100,1)	18
(1,15,1), (1,20,1)	42
(1,1,3), (1,1,3)	161
(3,31,3), (3,15,3)	36
(1,43,1), (1,24,1)	15
(1,39,1), (1,20,1)	6
(1,28,3), (3,27,3)	4
(1,85,1), (1,10,1)	15
(1,67,1), (1,42,1)	12
(1,136,1), (1,136,1)	12
(1,8,1), (1,17,1)	45
(3,27,1), (3,109,1)	4
(3,1,3), (3,41,3)	24
(1,143,1), (1,107,1)	6
(3,32,1)	21
(3,16,1), (43,16,1)	10
(43,84,43), (43,5,43)	9
(13,113,13)	12
(3,5,1), (1,13,1)	16
(1,11,1), (1,43,1)	42
(43,47,3)	15
(1,22,1), (1,6,1)	12
(3,17,3), (3,43,3)	12
(3,18,1), (3,18,43)	6
(1,23,43), (43,23,43)	7
(1,61,1), (3,1,1)	5
(3,63,1), (3,109,1)	6
(1,5,1), (1,32,1)	9
(1,34,3)	84
(1,36,1), (1,28,1)	15
(1,1,1), (1,113,1)	11
(1,1,1), (1,90,1)	9
(3,291,1), (3,291,1)	6
(3,132,1)	6
(1,33,1)	267
(1,13,1), (1,33,1)	33
(3,33,3), (3,33,3)	50
(1,14,3)	17
(1,27,1), (1,85,3)	6
(43,23,1)	107
(3,61,1), (1,64,1)	6
(13,107,1)	2
(1,17,3), (1,7,1)	8
(43,21,1)	38
(1,1,1), (1,30,3)	6
(1,20,1), (1,28,1)	102
(1,112,1), (1,34,1)	6
(1,84,43)	21
(1,67,1), (1,21,1)	3
(3,13,1), (1,1,1)	2
(1,88,1), (1,88,1)	6
(1,1,1), (1,52,1)	30
(43,17,1), (43,17,1)	35
(1,18,1), (1,43,1)	3
(3,66,1), (43,66,1)	4
(1,61,1), (1,73,1)	9
(1,34,1), (1,4,1)	6
(3,5,3), (3,30,3)	6
(3,20,3), (3,24,3)	17
(3,8,1), (3,20,1)	17
(3,21,1), (3,20,3)	8
(1,63,1), (1,49,1)	9
(1,61,1), (1,112,1)	18
(3,7,1), (3,7,1)	63
(43,217,43)	6
(1,42,1), (1,113,1)	3
(1,342,1)	4
(13,11,3), (13,17,3)	6
(1,7,1), (1,88,1)	6
(1,64,1), (3,1,1)	6
(43,15,13)	24
(1,69,1), (1,11,1)	9
(1,10,1), (1,43,1)	6
(43,5,1), (3,4,1)	6
(1,14,1), (1,6,1)	9
(1,22,1), (1,41,1)	9
(1,8,1), (1,5,1)	15
(1,30,1), (1,13,1)	9
(3,1,1), (3,31,3)	6
(1,174,1)	6
(1,26,1), (1,23,1)	12
(1,64,1), (1,34,1)	6
(1,43,1), (3,15,1)	6
(1,34,1), (1,54,1)	9
