(1,1,5)	7
(1,1,3), (1,1,5)	7
(1,1,3), (1,1,7)	4
(1,1,3), (1,1,18)	2
(1,1,18)	2
(1,1,7)	2
(1,1,3), (1,1,10)	4
(1,1,5), (1,1,7)	4
(1,1,10)	4
(1,1,3)	7
(1,1,3), (1,1,3)	4
